Run,Assay Type,AvgSpotLen,Bases,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,samp_store_temp,Sample Name,Sample_name,SRA Study,temp
DRR711816,AMPLICON,246,358267,SAMD01602052,MIMS.me.miscellaneous,290282,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691837,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0119,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:03:00Z,1,-20,SAMD01602052,HS3_S_0119,DRP017300,30
DRR711818,AMPLICON,246,230526,SAMD01602054,MIMS.me.miscellaneous,232847,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691839,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0121,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:05:00Z,1,-20,SAMD01602054,HS3_S_0121,DRP017300,30
DRR711819,AMPLICON,246,168401,SAMD01602055,MIMS.me.miscellaneous,192971,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691840,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0122,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:02:00Z,1,-20,SAMD01602055,HS3_S_0122,DRP017300,30
DRR711823,AMPLICON,246,414430,SAMD01602059,MIMS.me.miscellaneous,330551,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691844,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0126,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:58:00Z,1,-20,SAMD01602059,HS3_S_0126,DRP017300,30
DRR711824,AMPLICON,246,215026,SAMD01602060,MIMS.me.miscellaneous,223588,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691845,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0127,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:05:00Z,1,-20,SAMD01602060,HS3_S_0127,DRP017300,30
DRR711825,AMPLICON,246,172325,SAMD01602061,MIMS.me.miscellaneous,189045,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691846,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0128,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:05:00Z,1,-20,SAMD01602061,HS3_S_0128,DRP017300,30
DRR711828,AMPLICON,246,214280,SAMD01602064,MIMS.me.miscellaneous,210552,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691849,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0131,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:03:00Z,1,-20,SAMD01602064,HS3_S_0131,DRP017300,30
DRR711830,AMPLICON,246,245893,SAMD01602066,MIMS.me.miscellaneous,224884,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691851,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0133,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:02:00Z,1,-20,SAMD01602066,HS3_S_0133,DRP017300,30
DRR711831,AMPLICON,246,179943,SAMD01602067,MIMS.me.miscellaneous,188402,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691852,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0134,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:02:00Z,1,-20,SAMD01602067,HS3_S_0134,DRP017300,30
DRR711832,AMPLICON,246,272170,SAMD01602068,MIMS.me.miscellaneous,252402,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691853,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0135,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:59:00Z,1,-20,SAMD01602068,HS3_S_0135,DRP017300,30
DRR711833,AMPLICON,246,265295,SAMD01602069,MIMS.me.miscellaneous,236599,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691854,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0136,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:02:00Z,1,-20,SAMD01602069,HS3_S_0136,DRP017300,30
DRR711837,AMPLICON,246,174045,SAMD01602073,MIMS.me.miscellaneous,188540,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691858,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0140,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:05:00Z,1,-20,SAMD01602073,HS3_S_0140,DRP017300,30
DRR711838,AMPLICON,246,288223,SAMD01602074,MIMS.me.miscellaneous,249134,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691859,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0141,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:59:00Z,1,-20,SAMD01602074,HS3_S_0141,DRP017300,30
DRR711839,AMPLICON,246,322735,SAMD01602075,MIMS.me.miscellaneous,268768,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691860,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0142,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:05:00Z,1,-20,SAMD01602075,HS3_S_0142,DRP017300,30
DRR711841,AMPLICON,246,246105,SAMD01602077,MIMS.me.miscellaneous,228176,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691862,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0144,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:01:00Z,1,-20,SAMD01602077,HS3_S_0144,DRP017300,30
DRR711842,AMPLICON,246,292186,SAMD01602078,MIMS.me.miscellaneous,252013,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691863,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0145,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:01:00Z,1,-20,SAMD01602078,HS3_S_0145,DRP017300,30
DRR711843,AMPLICON,246,137811,SAMD01602079,MIMS.me.miscellaneous,182566,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691864,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0146,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:58:00Z,1,-20,SAMD01602079,HS3_S_0146,DRP017300,30
DRR711846,AMPLICON,246,303291,SAMD01602082,MIMS.me.miscellaneous,258404,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691867,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0149,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:05:00Z,1,-20,SAMD01602082,HS3_S_0149,DRP017300,30
DRR711850,AMPLICON,246,9128,SAMD01602086,MIMS.me.miscellaneous,87107,KYOTO UNIVERSITY,2023-02-03,public,sra,"gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691871,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0153,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:04:00Z,1,-20,SAMD01602086,HS3_S_0153,DRP017300,30
DRR711853,AMPLICON,246,235928,SAMD01602089,MIMS.me.miscellaneous,220888,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691874,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0156,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:04:00Z,1,-20,SAMD01602089,HS3_S_0156,DRP017300,30
DRR711854,AMPLICON,246,287267,SAMD01602090,MIMS.me.miscellaneous,262130,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691875,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0157,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:02:00Z,1,-20,SAMD01602090,HS3_S_0157,DRP017300,30
DRR711855,AMPLICON,246,336113,SAMD01602091,MIMS.me.miscellaneous,291849,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691876,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0158,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:59:00Z,1,-20,SAMD01602091,HS3_S_0158,DRP017300,30
DRR711857,AMPLICON,246,255169,SAMD01602093,MIMS.me.miscellaneous,233619,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691878,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0160,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:01:00Z,1,-20,SAMD01602093,HS3_S_0160,DRP017300,30
DRR711858,AMPLICON,246,122762,SAMD01602094,MIMS.me.miscellaneous,161915,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691879,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0161,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:02:00Z,1,-20,SAMD01602094,HS3_S_0161,DRP017300,30
DRR711860,AMPLICON,246,202215,SAMD01602096,MIMS.me.miscellaneous,202845,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691881,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0163,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:02:00Z,1,-20,SAMD01602096,HS3_S_0163,DRP017300,30
DRR711861,AMPLICON,246,206683,SAMD01602097,MIMS.me.miscellaneous,206776,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691882,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0164,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:58:00Z,1,-20,SAMD01602097,HS3_S_0164,DRP017300,30
DRR711864,AMPLICON,246,333811,SAMD01602100,MIMS.me.miscellaneous,287147,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691885,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0167,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:04:00Z,1,-20,SAMD01602100,HS3_S_0167,DRP017300,30
DRR711867,AMPLICON,246,184426,SAMD01602103,MIMS.me.miscellaneous,194368,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691888,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0170,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:01:00Z,1,-20,SAMD01602103,HS3_S_0170,DRP017300,30
DRR711868,AMPLICON,246,187891,SAMD01602104,MIMS.me.miscellaneous,200836,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691889,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0171,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:00:00Z,1,-20,SAMD01602104,HS3_S_0171,DRP017300,30
DRR711870,AMPLICON,246,212753,SAMD01602106,MIMS.me.miscellaneous,204451,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691891,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0173,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:02:00Z,1,-20,SAMD01602106,HS3_S_0173,DRP017300,30
DRR711871,AMPLICON,246,192063,SAMD01602107,MIMS.me.miscellaneous,215117,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691892,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0174,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:00:00Z,1,-20,SAMD01602107,HS3_S_0174,DRP017300,30
DRR711872,AMPLICON,246,364667,SAMD01602108,MIMS.me.miscellaneous,309877,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691893,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0175,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:58:00Z,1,-20,SAMD01602108,HS3_S_0175,DRP017300,30
DRR711874,AMPLICON,246,220142,SAMD01602110,MIMS.me.miscellaneous,214478,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691895,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0177,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:04:00Z,1,-20,SAMD01602110,HS3_S_0177,DRP017300,30
DRR711878,AMPLICON,246,258635,SAMD01602114,MIMS.me.miscellaneous,235378,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691899,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0181,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:59:00Z,1,-20,SAMD01602114,HS3_S_0181,DRP017300,30
DRR711881,AMPLICON,246,256448,SAMD01602117,MIMS.me.miscellaneous,231643,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691902,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0184,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:59:00Z,1,-20,SAMD01602117,HS3_S_0184,DRP017300,30
DRR711882,AMPLICON,246,196493,SAMD01602118,MIMS.me.miscellaneous,201323,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691903,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0185,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:59:00Z,1,-20,SAMD01602118,HS3_S_0185,DRP017300,30
DRR711888,AMPLICON,246,169629,SAMD01602124,MIMS.me.miscellaneous,202278,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691909,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0191,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:01:00Z,1,-20,SAMD01602124,HS3_S_0191,DRP017300,30
DRR711889,AMPLICON,246,172319,SAMD01602125,MIMS.me.miscellaneous,183301,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691910,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0192,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:04:00Z,1,-20,SAMD01602125,HS3_S_0192,DRP017300,30
DRR711891,AMPLICON,246,125725,SAMD01602127,MIMS.me.miscellaneous,152573,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691912,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0194,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:59:00Z,1,-20,SAMD01602127,HS3_S_0194,DRP017300,30
DRR711892,AMPLICON,246,89999,SAMD01602128,MIMS.me.miscellaneous,137802,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691913,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0195,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:00:00Z,1,-20,SAMD01602128,HS3_S_0195,DRP017300,30
DRR711895,AMPLICON,246,197240,SAMD01602131,MIMS.me.miscellaneous,202653,KYOTO UNIVERSITY,2023-02-03,public,"sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691916,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0198,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:58:00Z,1,-20,SAMD01602131,HS3_S_0198,DRP017300,30
DRR711896,AMPLICON,246,185181,SAMD01602132,MIMS.me.miscellaneous,193691,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691917,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0199,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:01:00Z,1,-20,SAMD01602132,HS3_S_0199,DRP017300,30
DRR711897,AMPLICON,246,151172,SAMD01602133,MIMS.me.miscellaneous,167110,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691918,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0200,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:58:00Z,1,-20,SAMD01602133,HS3_S_0200,DRP017300,30
DRR711901,AMPLICON,246,258689,SAMD01602137,MIMS.me.miscellaneous,241042,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691922,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0204,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:04:00Z,1,-20,SAMD01602137,HS3_S_0204,DRP017300,30
DRR711902,AMPLICON,246,207091,SAMD01602138,MIMS.me.miscellaneous,220558,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691923,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0205,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:05:00Z,1,-20,SAMD01602138,HS3_S_0205,DRP017300,30
DRR711903,AMPLICON,246,217234,SAMD01602139,MIMS.me.miscellaneous,217983,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691924,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0206,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:03:00Z,1,-20,SAMD01602139,HS3_S_0206,DRP017300,30
DRR711904,AMPLICON,246,274922,SAMD01602140,MIMS.me.miscellaneous,245442,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691925,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0207,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:58:00Z,1,-20,SAMD01602140,HS3_S_0207,DRP017300,30
DRR711905,AMPLICON,246,296834,SAMD01602141,MIMS.me.miscellaneous,268900,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691926,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0208,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:59:00Z,1,-20,SAMD01602141,HS3_S_0208,DRP017300,30
DRR711906,AMPLICON,246,144941,SAMD01602142,MIMS.me.miscellaneous,170050,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691927,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0209,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:04:00Z,1,-20,SAMD01602142,HS3_S_0209,DRP017300,30
DRR711907,AMPLICON,246,163717,SAMD01602143,MIMS.me.miscellaneous,181249,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX691928,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0210,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:59:00Z,1,-20,SAMD01602143,HS3_S_0210,DRP017300,30
