Sample_name,Day,Location,Source,Inoculum_density,Plate_position
HS3_S_0001,2,a2,soil,1,1
HS3_S_0002,2,c2,soil,1,1
HS3_S_0003,2,e2,soil,1,1
HS3_S_0004,2,g2,soil,1,1
HS3_S_0005,2,i2,soil,1,1
HS3_S_0006,2,k2,soil,1,1
HS3_S_0007,2,m2,soil,1,1
HS3_S_0008,2,o2,soil,1,1
HS3_S_0009,2,a4,soil,1,1
HS3_S_0010,2,c4,soil,1,1
HS3_S_0011,2,e4,soil,1,1
HS3_S_0012,2,g4,soil,1,1
HS3_S_0013,2,i4,soil,1,1
HS3_S_0014,2,k4,soil,1,1
HS3_S_0015,2,m4,soil,1,1
HS3_S_0016,2,o4,soil,1,1
HS3_S_0017,2,a6,soil,1,1
HS3_S_0018,2,c6,soil,1,1
HS3_S_0019,2,e6,soil,1,1
HS3_S_0020,2,g6,soil,1,1
HS3_S_0021,2,i6,soil,1,1
HS3_S_0022,2,k6,soil,1,1
HS3_S_0023,2,m6,soil,1,1
HS3_S_0024,2,o6,soil,1,1
HS3_S_0025,2,a8,soil,1,1
HS3_S_0026,2,c8,soil,1,1
HS3_S_0027,2,e8,soil,1,1
HS3_S_0028,2,g8,soil,1,1
HS3_S_0029,2,i8,soil,1,1
HS3_S_0030,2,k8,soil,1,1
HS3_S_0031,2,m8,soil,1,1
HS3_S_0032,2,o8,soil,1,1
HS3_S_0033,2,a10,soil,1,1
HS3_S_0034,2,c10,soil,1,1
HS3_S_0035,2,e10,soil,1,1
HS3_S_0036,2,g10,soil,1,1
HS3_S_0037,2,i10,soil,1,1
HS3_S_0038,2,k10,soil,1,1
HS3_S_0039,2,m10,soil,1,1
HS3_S_0040,2,o10,soil,1,1
HS3_S_0041,2,a12,soil,1,1
HS3_S_0042,2,c12,soil,1,1
HS3_S_0043,2,e12,soil,1,1
HS3_S_0044,2,g12,soil,1,1
HS3_S_0045,2,i12,soil,1,1
HS3_S_0046,2,k12,soil,1,1
HS3_S_0047,2,m12,soil,1,1
HS3_S_0048,2,o12,soil,1,1
HS3_S_0049,2,a14,soil,1,1
HS3_S_0050,2,c14,soil,1,1
HS3_S_0051,2,e14,soil,1,1
HS3_S_0052,2,g14,soil,1,1
HS3_S_0053,2,i14,soil,1,1
HS3_S_0054,2,k14,soil,1,1
HS3_S_0055,2,m14,soil,1,1
HS3_S_0056,2,o14,soil,1,1
HS3_S_0057,2,a16,soil,1,1
HS3_S_0058,2,c16,soil,1,1
HS3_S_0059,2,e16,soil,1,1
HS3_S_0060,2,g16,soil,1,1
HS3_S_0061,2,i16,soil,1,1
HS3_S_0062,2,k16,soil,1,1
HS3_S_0063,2,m16,soil,1,1
HS3_S_0064,2,o16,soil,1,1
HS3_S_0065,2,a18,soil,1,1
HS3_S_0066,2,c18,soil,1,1
HS3_S_0067,2,e18,soil,1,1
HS3_S_0068,2,g18,soil,1,1
HS3_S_0069,2,i18,soil,1,1
HS3_S_0070,2,k18,soil,1,1
HS3_S_0071,2,m18,soil,1,1
HS3_S_0072,2,o18,soil,1,1
HS3_S_0073,2,a20,soil,1,1
HS3_S_0074,2,c20,soil,1,1
HS3_S_0075,2,e20,soil,1,1
HS3_S_0076,2,g20,soil,1,1
HS3_S_0077,2,i20,soil,1,1
HS3_S_0078,2,k20,soil,1,1
HS3_S_0079,2,m20,soil,1,1
HS3_S_0080,2,o20,soil,1,1
HS3_S_0081,2,a22,soil,1,1
HS3_S_0082,2,c22,soil,1,1
HS3_S_0083,2,e22,soil,1,1
HS3_S_0084,2,g22,soil,1,1
HS3_S_0085,2,i22,soil,1,1
HS3_S_0086,2,k22,soil,1,1
HS3_S_0087,2,m22,soil,1,1
HS3_S_0088,2,o22,soil,1,1
HS3_S_0089,2,a24,soil,1,1
HS3_S_0090,2,c24,soil,1,1
HS3_S_0091,2,e24,soil,1,1
HS3_S_0092,2,g24,soil,1,1
HS3_S_0093,2,i24,soil,1,1
HS3_S_0094,2,k24,soil,1,1
HS3_S_0095,2,m24,soil,1,1
HS3_S_0096,2,o24,soil,1,1
HS3_S_0097,2,b2,soil,0.1,2
HS3_S_0098,2,d2,soil,0.1,2
HS3_S_0099,2,f2,soil,0.1,2
HS3_S_0100,2,h2,soil,0.1,2
HS3_S_0101,2,j2,soil,0.1,2
HS3_S_0102,2,l2,soil,0.1,2
HS3_S_0103,2,n2,soil,0.1,2
HS3_S_0104,2,p2,soil,0.1,2
HS3_S_0105,2,b4,soil,0.1,2
HS3_S_0106,2,d4,soil,0.1,2
HS3_S_0107,2,f4,soil,0.1,2
HS3_S_0108,2,h4,soil,0.1,2
HS3_S_0109,2,j4,soil,0.1,2
HS3_S_0110,2,l4,soil,0.1,2
HS3_S_0111,2,n4,soil,0.1,2
HS3_S_0112,2,p4,soil,0.1,2
HS3_S_0113,2,b6,soil,0.1,2
HS3_S_0114,2,d6,soil,0.1,2
HS3_S_0115,2,f6,soil,0.1,2
HS3_S_0116,2,h6,soil,0.1,2
HS3_S_0117,2,j6,soil,0.1,2
HS3_S_0118,2,l6,soil,0.1,2
HS3_S_0119,2,n6,soil,0.1,2
HS3_S_0120,2,p6,soil,0.1,2
HS3_S_0121,2,b8,soil,0.1,2
HS3_S_0122,2,d8,soil,0.1,2
HS3_S_0123,2,f8,soil,0.1,2
HS3_S_0124,2,h8,soil,0.1,2
HS3_S_0125,2,j8,soil,0.1,2
HS3_S_0126,2,l8,soil,0.1,2
HS3_S_0127,2,n8,soil,0.1,2
HS3_S_0128,2,p8,soil,0.1,2
HS3_S_0129,2,b10,soil,0.1,2
HS3_S_0130,2,d10,soil,0.1,2
HS3_S_0131,2,f10,soil,0.1,2
HS3_S_0132,2,h10,soil,0.1,2
HS3_S_0133,2,j10,soil,0.1,2
HS3_S_0134,2,l10,soil,0.1,2
HS3_S_0135,2,n10,soil,0.1,2
HS3_S_0136,2,p10,soil,0.1,2
HS3_S_0137,2,b12,soil,0.1,2
HS3_S_0138,2,d12,soil,0.1,2
HS3_S_0139,2,f12,soil,0.1,2
HS3_S_0140,2,h12,soil,0.1,2
HS3_S_0141,2,j12,soil,0.1,2
HS3_S_0142,2,l12,soil,0.1,2
HS3_S_0143,2,n12,soil,0.1,2
HS3_S_0144,2,p12,soil,0.1,2
HS3_S_0145,2,b14,soil,0.1,2
HS3_S_0146,2,d14,soil,0.1,2
HS3_S_0147,2,f14,soil,0.1,2
HS3_S_0148,2,h14,soil,0.1,2
HS3_S_0149,2,j14,soil,0.1,2
HS3_S_0150,2,l14,soil,0.1,2
HS3_S_0151,2,n14,soil,0.1,2
HS3_S_0152,2,p14,soil,0.1,2
HS3_S_0153,2,b16,soil,0.1,2
HS3_S_0154,2,d16,soil,0.1,2
HS3_S_0155,2,f16,soil,0.1,2
HS3_S_0156,2,h16,soil,0.1,2
HS3_S_0157,2,j16,soil,0.1,2
HS3_S_0158,2,l16,soil,0.1,2
HS3_S_0159,2,n16,soil,0.1,2
HS3_S_0160,2,p16,soil,0.1,2
HS3_S_0161,2,b18,soil,0.1,2
HS3_S_0162,2,d18,soil,0.1,2
HS3_S_0163,2,f18,soil,0.1,2
HS3_S_0164,2,h18,soil,0.1,2
HS3_S_0165,2,j18,soil,0.1,2
HS3_S_0166,2,l18,soil,0.1,2
HS3_S_0167,2,n18,soil,0.1,2
HS3_S_0168,2,p18,soil,0.1,2
HS3_S_0169,2,b20,soil,0.1,2
HS3_S_0170,2,d20,soil,0.1,2
HS3_S_0171,2,f20,soil,0.1,2
HS3_S_0172,2,h20,soil,0.1,2
HS3_S_0173,2,j20,soil,0.1,2
HS3_S_0174,2,l20,soil,0.1,2
HS3_S_0175,2,n20,soil,0.1,2
HS3_S_0176,2,p20,soil,0.1,2
HS3_S_0177,2,b22,soil,0.1,2
HS3_S_0178,2,d22,soil,0.1,2
HS3_S_0179,2,f22,soil,0.1,2
HS3_S_0180,2,h22,soil,0.1,2
HS3_S_0181,2,j22,soil,0.1,2
HS3_S_0182,2,l22,soil,0.1,2
HS3_S_0183,2,n22,soil,0.1,2
HS3_S_0184,2,p22,soil,0.1,2
HS3_S_0185,2,b24,soil,0.1,2
HS3_S_0186,2,d24,soil,0.1,2
HS3_S_0187,2,f24,soil,0.1,2
HS3_S_0188,2,h24,soil,0.1,2
HS3_S_0189,2,j24,soil,0.1,2
HS3_S_0190,2,l24,soil,0.1,2
HS3_S_0191,2,n24,soil,0.1,2
HS3_S_0192,2,p24,soil,0.1,2
HS3_S_0193,2,a1,soil,0.01,3
HS3_S_0194,2,c1,soil,0.01,3
HS3_S_0195,2,e1,soil,0.01,3
HS3_S_0196,2,g1,soil,0.01,3
HS3_S_0197,2,i1,soil,0.01,3
HS3_S_0198,2,k1,soil,0.01,3
HS3_S_0199,2,m1,soil,0.01,3
HS3_S_0200,2,o1,soil,0.01,3
HS3_S_0201,2,a3,soil,0.01,3
HS3_S_0202,2,c3,soil,0.01,3
HS3_S_0203,2,e3,soil,0.01,3
HS3_S_0204,2,g3,soil,0.01,3
HS3_S_0205,2,i3,soil,0.01,3
HS3_S_0206,2,k3,soil,0.01,3
HS3_S_0207,2,m3,soil,0.01,3
HS3_S_0208,2,o3,soil,0.01,3
HS3_S_0209,2,a5,soil,0.01,3
HS3_S_0210,2,c5,soil,0.01,3
HS3_S_0211,2,e5,soil,0.01,3
HS3_S_0212,2,g5,soil,0.01,3
HS3_S_0213,2,i5,soil,0.01,3
HS3_S_0214,2,k5,soil,0.01,3
HS3_S_0215,2,m5,soil,0.01,3
HS3_S_0216,2,o5,soil,0.01,3
HS3_S_0217,2,a7,soil,0.01,3
HS3_S_0218,2,c7,soil,0.01,3
HS3_S_0219,2,e7,soil,0.01,3
HS3_S_0220,2,g7,soil,0.01,3
HS3_S_0221,2,i7,soil,0.01,3
HS3_S_0222,2,k7,soil,0.01,3
HS3_S_0223,2,m7,soil,0.01,3
HS3_S_0224,2,o7,soil,0.01,3
HS3_S_0225,2,a9,soil,0.01,3
HS3_S_0226,2,c9,soil,0.01,3
HS3_S_0227,2,e9,soil,0.01,3
HS3_S_0228,2,g9,soil,0.01,3
HS3_S_0229,2,i9,soil,0.01,3
HS3_S_0230,2,k9,soil,0.01,3
HS3_S_0231,2,m9,soil,0.01,3
HS3_S_0232,2,o9,soil,0.01,3
HS3_S_0233,2,a11,soil,0.01,3
HS3_S_0234,2,c11,soil,0.01,3
HS3_S_0235,2,e11,soil,0.01,3
HS3_S_0236,2,g11,soil,0.01,3
HS3_S_0237,2,i11,soil,0.01,3
HS3_S_0238,2,k11,soil,0.01,3
HS3_S_0239,2,m11,soil,0.01,3
HS3_S_0240,2,o11,soil,0.01,3
HS3_S_0241,2,a13,soil,0.01,3
HS3_S_0242,2,c13,soil,0.01,3
HS3_S_0243,2,e13,soil,0.01,3
HS3_S_0244,2,g13,soil,0.01,3
HS3_S_0245,2,i13,soil,0.01,3
HS3_S_0246,2,k13,soil,0.01,3
HS3_S_0247,2,m13,soil,0.01,3
HS3_S_0248,2,o13,soil,0.01,3
HS3_S_0249,2,a15,soil,0.01,3
HS3_S_0250,2,c15,soil,0.01,3
HS3_S_0251,2,e15,soil,0.01,3
HS3_S_0252,2,g15,soil,0.01,3
HS3_S_0253,2,i15,soil,0.01,3
HS3_S_0254,2,k15,soil,0.01,3
HS3_S_0255,2,m15,soil,0.01,3
HS3_S_0256,2,o15,soil,0.01,3
HS3_S_0257,2,a17,soil,0.01,3
HS3_S_0258,2,c17,soil,0.01,3
HS3_S_0259,2,e17,soil,0.01,3
HS3_S_0260,2,g17,soil,0.01,3
HS3_S_0261,2,i17,soil,0.01,3
HS3_S_0262,2,k17,soil,0.01,3
HS3_S_0263,2,m17,soil,0.01,3
HS3_S_0264,2,o17,soil,0.01,3
HS3_S_0265,2,a19,soil,0.01,3
HS3_S_0266,2,c19,soil,0.01,3
HS3_S_0267,2,e19,soil,0.01,3
HS3_S_0268,2,g19,soil,0.01,3
HS3_S_0269,2,i19,soil,0.01,3
HS3_S_0270,2,k19,soil,0.01,3
HS3_S_0271,2,m19,soil,0.01,3
HS3_S_0272,2,o19,soil,0.01,3
HS3_S_0273,2,a21,soil,0.01,3
HS3_S_0274,2,c21,soil,0.01,3
HS3_S_0275,2,e21,soil,0.01,3
HS3_S_0276,2,g21,soil,0.01,3
HS3_S_0277,2,i21,soil,0.01,3
HS3_S_0278,2,k21,soil,0.01,3
HS3_S_0279,2,m21,soil,0.01,3
HS3_S_0280,2,o21,soil,0.01,3
HS3_S_0281,2,a23,soil,0.01,3
HS3_S_0282,2,c23,soil,0.01,3
HS3_S_0283,2,e23,soil,0.01,3
HS3_S_0284,2,g23,soil,0.01,3
HS3_S_0285,2,i23,soil,0.01,3
HS3_S_0286,2,k23,soil,0.01,3
HS3_S_0287,2,m23,soil,0.01,3
HS3_S_0288,2,o23,soil,0.01,3
HS3_S_0289,2,b1,soil,0.001,4
HS3_S_0290,2,d1,soil,0.001,4
HS3_S_0291,2,f1,soil,0.001,4
HS3_S_0292,2,h1,soil,0.001,4
HS3_S_0293,2,j1,soil,0.001,4
HS3_S_0294,2,l1,soil,0.001,4
HS3_S_0295,2,n1,soil,0.001,4
HS3_S_0296,2,p1,soil,0.001,4
HS3_S_0297,2,b3,soil,0.001,4
HS3_S_0298,2,d3,soil,0.001,4
HS3_S_0299,2,f3,soil,0.001,4
HS3_S_0300,2,h3,soil,0.001,4
HS3_S_0301,2,j3,soil,0.001,4
HS3_S_0302,2,l3,soil,0.001,4
HS3_S_0303,2,n3,soil,0.001,4
HS3_S_0304,2,p3,soil,0.001,4
HS3_S_0305,2,b5,soil,0.001,4
HS3_S_0306,2,d5,soil,0.001,4
HS3_S_0307,2,f5,soil,0.001,4
HS3_S_0308,2,h5,soil,0.001,4
HS3_S_0309,2,j5,soil,0.001,4
HS3_S_0310,2,l5,soil,0.001,4
HS3_S_0311,2,n5,soil,0.001,4
HS3_S_0312,2,p5,soil,0.001,4
HS3_S_0313,2,b7,soil,0.001,4
HS3_S_0314,2,d7,soil,0.001,4
HS3_S_0315,2,f7,soil,0.001,4
HS3_S_0316,2,h7,soil,0.001,4
HS3_S_0317,2,j7,soil,0.001,4
HS3_S_0318,2,l7,soil,0.001,4
HS3_S_0319,2,n7,soil,0.001,4
HS3_S_0320,2,p7,soil,0.001,4
HS3_S_0321,2,b9,soil,0.001,4
HS3_S_0322,2,d9,soil,0.001,4
HS3_S_0323,2,f9,soil,0.001,4
HS3_S_0324,2,h9,soil,0.001,4
HS3_S_0325,2,j9,soil,0.001,4
HS3_S_0326,2,l9,soil,0.001,4
HS3_S_0327,2,n9,soil,0.001,4
HS3_S_0328,2,p9,soil,0.001,4
HS3_S_0329,2,b11,soil,0.001,4
HS3_S_0330,2,d11,soil,0.001,4
HS3_S_0331,2,f11,soil,0.001,4
HS3_S_0332,2,h11,soil,0.001,4
HS3_S_0333,2,j11,soil,0.001,4
HS3_S_0334,2,l11,soil,0.001,4
HS3_S_0335,2,n11,soil,0.001,4
HS3_S_0336,2,p11,soil,0.001,4
HS3_S_0337,2,b13,soil,0.001,4
HS3_S_0338,2,d13,soil,0.001,4
HS3_S_0339,2,f13,soil,0.001,4
HS3_S_0340,2,h13,soil,0.001,4
HS3_S_0341,2,j13,soil,0.001,4
HS3_S_0342,2,l13,soil,0.001,4
HS3_S_0343,2,n13,soil,0.001,4
HS3_S_0344,2,p13,soil,0.001,4
HS3_S_0345,2,b15,soil,0.001,4
HS3_S_0346,2,d15,soil,0.001,4
HS3_S_0347,2,f15,soil,0.001,4
HS3_S_0348,2,h15,soil,0.001,4
HS3_S_0349,2,j15,soil,0.001,4
HS3_S_0350,2,l15,soil,0.001,4
HS3_S_0351,2,n15,soil,0.001,4
HS3_S_0352,2,p15,soil,0.001,4
HS3_S_0353,2,b17,soil,0.001,4
HS3_S_0354,2,d17,soil,0.001,4
HS3_S_0355,2,f17,soil,0.001,4
HS3_S_0356,2,h17,soil,0.001,4
HS3_S_0357,2,j17,soil,0.001,4
HS3_S_0358,2,l17,soil,0.001,4
HS3_S_0359,2,n17,soil,0.001,4
HS3_S_0360,2,p17,soil,0.001,4
HS3_S_0361,2,b19,soil,0.001,4
HS3_S_0362,2,d19,soil,0.001,4
HS3_S_0363,2,f19,soil,0.001,4
HS3_S_0364,2,h19,soil,0.001,4
HS3_S_0365,2,j19,soil,0.001,4
HS3_S_0366,2,l19,soil,0.001,4
HS3_S_0367,2,n19,soil,0.001,4
HS3_S_0368,2,p19,soil,0.001,4
HS3_S_0369,2,b21,soil,0.001,4
HS3_S_0370,2,d21,soil,0.001,4
HS3_S_0371,2,f21,soil,0.001,4
HS3_S_0372,2,h21,soil,0.001,4
HS3_S_0373,2,j21,soil,0.001,4
HS3_S_0374,2,l21,soil,0.001,4
HS3_S_0375,2,n21,soil,0.001,4
HS3_S_0376,2,p21,soil,0.001,4
HS3_S_0377,2,b23,soil,0.001,4
HS3_S_0378,2,d23,soil,0.001,4
HS3_S_0379,2,f23,soil,0.001,4
HS3_S_0380,2,h23,soil,0.001,4
HS3_S_0381,2,j23,soil,0.001,4
HS3_S_0382,2,l23,soil,0.001,4
HS3_S_0383,2,n23,soil,0.001,4
HS3_S_0384,2,p23,soil,0.001,4
HS3_S_0385,4,a2,soil,1,1
HS3_S_0386,4,c2,soil,1,1
HS3_S_0387,4,e2,soil,1,1
HS3_S_0388,4,g2,soil,1,1
HS3_S_0389,4,i2,soil,1,1
HS3_S_0390,4,k2,soil,1,1
HS3_S_0391,4,m2,soil,1,1
HS3_S_0392,4,o2,soil,1,1
HS3_S_0393,4,a4,soil,1,1
HS3_S_0394,4,c4,soil,1,1
HS3_S_0395,4,e4,soil,1,1
HS3_S_0396,4,g4,soil,1,1
HS3_S_0397,4,i4,soil,1,1
HS3_S_0398,4,k4,soil,1,1
HS3_S_0399,4,m4,soil,1,1
HS3_S_0400,4,o4,soil,1,1
HS3_S_0401,4,a6,soil,1,1
HS3_S_0402,4,c6,soil,1,1
HS3_S_0403,4,e6,soil,1,1
HS3_S_0404,4,g6,soil,1,1
HS3_S_0405,4,i6,soil,1,1
HS3_S_0406,4,k6,soil,1,1
HS3_S_0407,4,m6,soil,1,1
HS3_S_0408,4,o6,soil,1,1
HS3_S_0409,4,a8,soil,1,1
HS3_S_0410,4,c8,soil,1,1
HS3_S_0411,4,e8,soil,1,1
HS3_S_0412,4,g8,soil,1,1
HS3_S_0413,4,i8,soil,1,1
HS3_S_0414,4,k8,soil,1,1
HS3_S_0415,4,m8,soil,1,1
HS3_S_0416,4,o8,soil,1,1
HS3_S_0417,4,a10,soil,1,1
HS3_S_0418,4,c10,soil,1,1
HS3_S_0419,4,e10,soil,1,1
HS3_S_0420,4,g10,soil,1,1
HS3_S_0421,4,i10,soil,1,1
HS3_S_0422,4,k10,soil,1,1
HS3_S_0423,4,m10,soil,1,1
HS3_S_0424,4,o10,soil,1,1
HS3_S_0425,4,a12,soil,1,1
HS3_S_0426,4,c12,soil,1,1
HS3_S_0427,4,e12,soil,1,1
HS3_S_0428,4,g12,soil,1,1
HS3_S_0429,4,i12,soil,1,1
HS3_S_0430,4,k12,soil,1,1
HS3_S_0431,4,m12,soil,1,1
HS3_S_0432,4,o12,soil,1,1
HS3_S_0433,4,a14,soil,1,1
HS3_S_0434,4,c14,soil,1,1
HS3_S_0435,4,e14,soil,1,1
HS3_S_0436,4,g14,soil,1,1
HS3_S_0437,4,i14,soil,1,1
HS3_S_0438,4,k14,soil,1,1
HS3_S_0439,4,m14,soil,1,1
HS3_S_0440,4,o14,soil,1,1
HS3_S_0441,4,a16,soil,1,1
HS3_S_0442,4,c16,soil,1,1
HS3_S_0443,4,e16,soil,1,1
HS3_S_0444,4,g16,soil,1,1
HS3_S_0445,4,i16,soil,1,1
HS3_S_0446,4,k16,soil,1,1
HS3_S_0447,4,m16,soil,1,1
HS3_S_0448,4,o16,soil,1,1
HS3_S_0449,4,a18,soil,1,1
HS3_S_0450,4,c18,soil,1,1
HS3_S_0451,4,e18,soil,1,1
HS3_S_0452,4,g18,soil,1,1
HS3_S_0453,4,i18,soil,1,1
HS3_S_0454,4,k18,soil,1,1
HS3_S_0455,4,m18,soil,1,1
HS3_S_0456,4,o18,soil,1,1
HS3_S_0457,4,a20,soil,1,1
HS3_S_0458,4,c20,soil,1,1
HS3_S_0459,4,e20,soil,1,1
HS3_S_0460,4,g20,soil,1,1
HS3_S_0461,4,i20,soil,1,1
HS3_S_0462,4,k20,soil,1,1
HS3_S_0463,4,m20,soil,1,1
HS3_S_0464,4,o20,soil,1,1
HS3_S_0465,4,a22,soil,1,1
HS3_S_0466,4,c22,soil,1,1
HS3_S_0467,4,e22,soil,1,1
HS3_S_0468,4,g22,soil,1,1
HS3_S_0469,4,i22,soil,1,1
HS3_S_0470,4,k22,soil,1,1
HS3_S_0471,4,m22,soil,1,1
HS3_S_0472,4,o22,soil,1,1
HS3_S_0473,4,a24,soil,1,1
HS3_S_0474,4,c24,soil,1,1
HS3_S_0475,4,e24,soil,1,1
HS3_S_0476,4,g24,soil,1,1
HS3_S_0477,4,i24,soil,1,1
HS3_S_0478,4,k24,soil,1,1
HS3_S_0479,4,m24,soil,1,1
HS3_S_0480,4,o24,soil,1,1
HS3_S_0481,4,b2,soil,0.1,2
HS3_S_0482,4,d2,soil,0.1,2
HS3_S_0483,4,f2,soil,0.1,2
HS3_S_0484,4,h2,soil,0.1,2
HS3_S_0485,4,j2,soil,0.1,2
HS3_S_0486,4,l2,soil,0.1,2
HS3_S_0487,4,n2,soil,0.1,2
HS3_S_0488,4,p2,soil,0.1,2
HS3_S_0489,4,b4,soil,0.1,2
HS3_S_0490,4,d4,soil,0.1,2
HS3_S_0491,4,f4,soil,0.1,2
HS3_S_0492,4,h4,soil,0.1,2
HS3_S_0493,4,j4,soil,0.1,2
HS3_S_0494,4,l4,soil,0.1,2
HS3_S_0495,4,n4,soil,0.1,2
HS3_S_0496,4,p4,soil,0.1,2
HS3_S_0497,4,b6,soil,0.1,2
HS3_S_0498,4,d6,soil,0.1,2
HS3_S_0499,4,f6,soil,0.1,2
HS3_S_0500,4,h6,soil,0.1,2
HS3_S_0501,4,j6,soil,0.1,2
HS3_S_0502,4,l6,soil,0.1,2
HS3_S_0503,4,n6,soil,0.1,2
HS3_S_0504,4,p6,soil,0.1,2
HS3_S_0505,4,b8,soil,0.1,2
HS3_S_0506,4,d8,soil,0.1,2
HS3_S_0507,4,f8,soil,0.1,2
HS3_S_0508,4,h8,soil,0.1,2
HS3_S_0509,4,j8,soil,0.1,2
HS3_S_0510,4,l8,soil,0.1,2
HS3_S_0511,4,n8,soil,0.1,2
HS3_S_0512,4,p8,soil,0.1,2
HS3_S_0513,4,b10,soil,0.1,2
HS3_S_0514,4,d10,soil,0.1,2
HS3_S_0515,4,f10,soil,0.1,2
HS3_S_0516,4,h10,soil,0.1,2
HS3_S_0517,4,j10,soil,0.1,2
HS3_S_0518,4,l10,soil,0.1,2
HS3_S_0519,4,n10,soil,0.1,2
HS3_S_0520,4,p10,soil,0.1,2
HS3_S_0521,4,b12,soil,0.1,2
HS3_S_0522,4,d12,soil,0.1,2
HS3_S_0523,4,f12,soil,0.1,2
HS3_S_0524,4,h12,soil,0.1,2
HS3_S_0525,4,j12,soil,0.1,2
HS3_S_0526,4,l12,soil,0.1,2
HS3_S_0527,4,n12,soil,0.1,2
HS3_S_0528,4,p12,soil,0.1,2
HS3_S_0529,4,b14,soil,0.1,2
HS3_S_0530,4,d14,soil,0.1,2
HS3_S_0531,4,f14,soil,0.1,2
HS3_S_0532,4,h14,soil,0.1,2
HS3_S_0533,4,j14,soil,0.1,2
HS3_S_0534,4,l14,soil,0.1,2
HS3_S_0535,4,n14,soil,0.1,2
HS3_S_0536,4,p14,soil,0.1,2
HS3_S_0537,4,b16,soil,0.1,2
HS3_S_0538,4,d16,soil,0.1,2
HS3_S_0539,4,f16,soil,0.1,2
HS3_S_0540,4,h16,soil,0.1,2
HS3_S_0541,4,j16,soil,0.1,2
HS3_S_0542,4,l16,soil,0.1,2
HS3_S_0543,4,n16,soil,0.1,2
HS3_S_0544,4,p16,soil,0.1,2
HS3_S_0545,4,b18,soil,0.1,2
HS3_S_0546,4,d18,soil,0.1,2
HS3_S_0547,4,f18,soil,0.1,2
HS3_S_0548,4,h18,soil,0.1,2
HS3_S_0549,4,j18,soil,0.1,2
HS3_S_0550,4,l18,soil,0.1,2
HS3_S_0551,4,n18,soil,0.1,2
HS3_S_0552,4,p18,soil,0.1,2
HS3_S_0553,4,b20,soil,0.1,2
HS3_S_0554,4,d20,soil,0.1,2
HS3_S_0555,4,f20,soil,0.1,2
HS3_S_0556,4,h20,soil,0.1,2
HS3_S_0557,4,j20,soil,0.1,2
HS3_S_0558,4,l20,soil,0.1,2
HS3_S_0559,4,n20,soil,0.1,2
HS3_S_0560,4,p20,soil,0.1,2
HS3_S_0561,4,b22,soil,0.1,2
HS3_S_0562,4,d22,soil,0.1,2
HS3_S_0563,4,f22,soil,0.1,2
HS3_S_0564,4,h22,soil,0.1,2
HS3_S_0565,4,j22,soil,0.1,2
HS3_S_0566,4,l22,soil,0.1,2
HS3_S_0567,4,n22,soil,0.1,2
HS3_S_0568,4,p22,soil,0.1,2
HS3_S_0569,4,b24,soil,0.1,2
HS3_S_0570,4,d24,soil,0.1,2
HS3_S_0571,4,f24,soil,0.1,2
HS3_S_0572,4,h24,soil,0.1,2
HS3_S_0573,4,j24,soil,0.1,2
HS3_S_0574,4,l24,soil,0.1,2
HS3_S_0575,4,n24,soil,0.1,2
HS3_S_0576,4,p24,soil,0.1,2
HS3_S_0577,4,a1,soil,0.01,3
HS3_S_0578,4,c1,soil,0.01,3
HS3_S_0579,4,e1,soil,0.01,3
HS3_S_0580,4,g1,soil,0.01,3
HS3_S_0581,4,i1,soil,0.01,3
HS3_S_0582,4,k1,soil,0.01,3
HS3_S_0583,4,m1,soil,0.01,3
HS3_S_0584,4,o1,soil,0.01,3
HS3_S_0585,4,a3,soil,0.01,3
HS3_S_0586,4,c3,soil,0.01,3
HS3_S_0587,4,e3,soil,0.01,3
HS3_S_0588,4,g3,soil,0.01,3
HS3_S_0589,4,i3,soil,0.01,3
HS3_S_0590,4,k3,soil,0.01,3
HS3_S_0591,4,m3,soil,0.01,3
HS3_S_0592,4,o3,soil,0.01,3
HS3_S_0593,4,a5,soil,0.01,3
HS3_S_0594,4,c5,soil,0.01,3
HS3_S_0595,4,e5,soil,0.01,3
HS3_S_0596,4,g5,soil,0.01,3
HS3_S_0597,4,i5,soil,0.01,3
HS3_S_0598,4,k5,soil,0.01,3
HS3_S_0599,4,m5,soil,0.01,3
HS3_S_0600,4,o5,soil,0.01,3
HS3_S_0601,4,a7,soil,0.01,3
HS3_S_0602,4,c7,soil,0.01,3
HS3_S_0603,4,e7,soil,0.01,3
HS3_S_0604,4,g7,soil,0.01,3
HS3_S_0605,4,i7,soil,0.01,3
HS3_S_0606,4,k7,soil,0.01,3
HS3_S_0607,4,m7,soil,0.01,3
HS3_S_0608,4,o7,soil,0.01,3
HS3_S_0609,4,a9,soil,0.01,3
HS3_S_0610,4,c9,soil,0.01,3
HS3_S_0611,4,e9,soil,0.01,3
HS3_S_0612,4,g9,soil,0.01,3
HS3_S_0613,4,i9,soil,0.01,3
HS3_S_0614,4,k9,soil,0.01,3
HS3_S_0615,4,m9,soil,0.01,3
HS3_S_0616,4,o9,soil,0.01,3
HS3_S_0617,4,a11,soil,0.01,3
HS3_S_0618,4,c11,soil,0.01,3
HS3_S_0619,4,e11,soil,0.01,3
HS3_S_0620,4,g11,soil,0.01,3
HS3_S_0621,4,i11,soil,0.01,3
HS3_S_0622,4,k11,soil,0.01,3
HS3_S_0623,4,m11,soil,0.01,3
HS3_S_0624,4,o11,soil,0.01,3
